Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,kWh del-rec,kVARh del-rec,Vln a,Vll ab,Vll bc,Vll ca,kW tot,kVAR tot,PF sign tot,Freq,Vll avg,I avg
14-01-2023 4:15:00000,2495.531738,37.485039,0.000000,9.042236,1294893.250000,1953380.625000,13334.073,23100.287,23148.113,23114.807,10145.210,465.893341,-99.894722,50.010952,23121.068,254.034439
14-01-2023 4:30:00000,2587.489990,41.136883,0.000000,5.341833,1297480.750000,1953416.375000,13349.244,23125.189,23173.146,23142.264,10128.574,192.032913,-99.982033,50.053432,23146.865,253.130432
14-01-2023 4:45:00000,2542.906250,26.659092,0.000000,15.072104,1300023.625000,1953428.000000,13278.981,23003.343750,23055.109,23022.172,10150.950,-325.703674,99.948563,49.997200,23026.875000,255.059113
14-01-2023 5:00:00000,2525.067383,5.979532,0.000000,47.329594,1302548.750000,1953386.625000,13301.384,23041.441,23092.061,23060.801,10088.196,-396.450562,99.922874,50.109890,23064.768,253.125122
14-01-2023 5:15:00000,2475.827148,58.975151,0.000000,7.966148,1305024.625000,1953437.625000,13330.476,23094.115,23140.557,23107.990,10165.156250,267.387573,-99.965424,50.118652,23114.221,254.415436
14-01-2023 5:30:00000,2585.780273,63.668785,0.000000,0.322170,1307610.375000,1953501.000000,13319.870,23074.498,23120.215,23089.311,10177.073,35.247925,-99.999397,50.168655,23094.674,254.815033
14-01-2023 5:45:00000,2540.833740,45.523972,0.000000,2.809391,1310151.125000,1953543.750000,13304.275,23048.342,23094.723,23062.691,10180.548,33.747429,-99.999451,50.129227,23068.586,255.189148
14-01-2023 6:00:00000,2539.559326,68.720039,0.000000,0.792654,1312690.750000,1953611.625000,13343.637,23120.799,23167.148,23128.879,10181.494,706.689636,-99.759987,50.069653,23138.943,255.070526
14-01-2023 6:15:00000,2493.796143,104.809952,0.000000,0.000000,1315184.500000,1953716.500000,13309.030,23057.057,23102.430,23070.012,10155.880,186.641037,-99.983116,50.072144,23076.500000,254.517059
14-01-2023 6:30:00000,2580.050537,131.794556,0.000000,0.000000,1317764.625000,1953848.250000,13289.201,23023.727,23066.596,23033.746,10092.978,427.800476,-99.910294,49.949795,23041.355,253.548691
14-01-2023 6:45:00000,2522.756592,122.545464,0.000000,0.000000,1320287.375000,1953970.750000,13338.200,23110.904,23153.980,23117.631,10063.756,606.292297,-99.819016,50.048649,23127.506,252.080017
14-01-2023 7:00:00000,2539.842529,88.432053,0.000000,0.000000,1322827.125000,1954059.250000,13292.639,23026.459,23071.468750,23041.854,10073.108,251.734467,-99.968788,50.080147,23046.592,252.853638
14-01-2023 7:15:00000,2486.855469,133.501953,0.000000,0.000000,1325314.000000,1954192.750000,13296.059,23039.078,23081.195,23043.570,10189.590,839.080688,-99.662666,49.933235,23054.615,256.468475
14-01-2023 7:30:00000,2584.053223,233.887009,0.000000,0.000000,1327898.125000,1954426.625000,13354.056,23136.494,23176.820,23144.758,10106.168,929.615234,-99.579605,49.889946,23152.691,253.528259
14-01-2023 7:45:00000,2469.345947,132.643570,0.000000,0.042656,1330367.500000,1954559.250000,13310.850,23060.371,23105.242,23073.586,9047.713867,88.310204,-99.995239,50.057095,23079.734,226.774399
14-01-2023 8:00:00000,2256.755615,37.123493,0.000000,12.135137,1332624.250000,1954584.250000,13318.037,23071.068,23114.127,23086.027,9202.068359,-87.938820,99.995438,50.134682,23090.406250,230.521255
14-01-2023 8:15:00000,1872.857788,12.336131,0.000000,24.263214,1334497.000000,1954572.250000,13288.601,23011.246,23056.557,23041.270,4461.767090,36.862900,-99.996590,49.929428,23036.357,112.366158
14-01-2023 8:30:00000,1027.624756,77.348343,0.000000,0.821633,1335524.625000,1954648.750000,13341.121,23105.232,23159.354,23135.328,4075.273926,501.008514,-99.252762,49.834972,23133.305,103.018822
14-01-2023 8:45:00000,1017.673401,79.270050,0.000000,0.000000,1336542.375000,1954728.125000,13327.296,23079.916,23131.432,23111.027,4082.313477,366.451202,-99.599525,50.055611,23107.457,102.902168
14-01-2023 9:00:00000,1018.223755,103.487778,0.000000,0.000000,1337560.625000,1954831.625000,13310.282,23049.113,23100.695,23081.797,4106.123535,506.651581,-99.247337,49.985294,23077.201,103.995575
14-01-2023 9:15:00000,999.427551,171.689377,0.000000,0.000000,1338560.000000,1955003.250000,13286.311,22995.584,23029.559,23037.848,4063.878906,889.776855,-97.685966,49.839600,23020.996,104.793465
14-01-2023 9:30:00000,1037.058472,233.382050,0.000000,0.000000,1339597.125000,1955236.625000,13306.100,23039.236,23087.463,23074.330,4020.925049,791.920471,-98.115196,49.844509,23067.010,103.033707
14-01-2023 9:45:00000,1008.137207,128.036728,0.000000,0.000000,1340605.250000,1955364.625000,13313.755,23058.846,23096.764,23079.391,3951.856934,445.869324,-99.369537,49.835819,23078.332,99.972778
14-01-2023 10:00:00000,999.664978,100.256348,0.000000,0.000000,1341604.875000,1955464.875000,13288.697,23015.225,23084.119,23051.971,3964.882568,348.959625,-99.614922,49.898884,23050.439,100.134125
14-01-2023 10:15:00000,982.474304,39.064304,0.000000,9.636317,1342587.375000,1955494.375000,13261.654,22970.145,23027.949,22999.020,3994.548096,-166.502670,99.913239,49.858341,22999.039,100.826042
14-01-2023 10:30:00000,1022.507629,0.000000,0.000000,58.925808,1343609.875000,1955435.375000,13253.138,22955.502,23013.592,22984.205,4038.817627,-268.876923,99.779137,49.955894,22984.432,102.137184
14-01-2023 10:45:00000,1025.350464,0.000000,0.000000,49.678711,1344635.250000,1955385.750000,13271.131,22986.635,23046.475,23016.285,4115.512695,-169.176208,99.915619,50.006310,23016.465,103.782684
14-01-2023 11:00:00000,1024.060181,0.000000,0.000000,37.527363,1345659.250000,1955348.250000,13264.971680,22976.225,23033.600,23004.695,4112.600586,-182.285706,99.901917,50.052586,23004.840,103.790695
14-01-2023 11:15:00000,1006.098145,0.321085,0.000000,43.372654,1346665.375000,1955305.125000,13258.065430,22965.377,23025.178,22993.582,4112.446777,-343.402374,99.653175,50.063370,22994.713,104.091278
14-01-2023 11:30:00000,1055.006592,0.000000,0.000000,82.568306,1347720.375000,1955222.625000,13246.739,22943.625000,23006.148,22976.600,4211.128906,-314.848114,99.721672,50.028297,22975.457,106.554192
14-01-2023 11:45:00000,1044.848633,0.000000,0.000000,58.876328,1348765.250000,1955163.750000,13238.647,22930.352,22993.479,22962.535,4189.204590,-155.392914,99.931274,49.953472,22962.123,105.836258
14-01-2023 12:00:00000,1043.279907,0.000000,0.000000,33.566334,1349808.500000,1955130.125000,13248.340820,22945.277,23005.617,22978.785,4194.780273,-72.488365,99.985069,49.990150,22976.561,105.855675
14-01-2023 12:15:00000,1024.953857,0.277211,0.000000,35.325581,1350833.500000,1955095.125000,13260.620,22969.398,23037.568,23002.592,4186.314453,-398.645538,99.549660,50.033092,23003.186,105.974068
14-01-2023 12:30:00000,1044.268188,0.000000,0.000000,134.261688,1351877.750000,1954960.875000,13257.657,22962.746,23035.578,23000.717,4179.525879,-547.096191,99.154129,50.087151,22999.680,106.224457
14-01-2023 12:45:00000,1044.003418,0.000000,0.000000,149.502701,1352921.750000,1954811.375000,13269.812,22986.703,23059.506,23020.490,4147.640625,-659.779663,98.758301,49.991680,23022.232,105.704430
14-01-2023 13:00:00000,1044.397095,0.000000,0.000000,219.820236,1353966.125000,1954591.500000,13274.968750,22996.525,23073.234,23030.793,4174.790527,-735.181702,98.484589,49.962906,23033.518,106.649261
14-01-2023 13:15:00000,1044.985229,0.000000,0.000000,222.608444,1355011.125000,1954368.875000,13237.271,22931.160,23010.500000,22967.090,4148.147461,-1234.120117,95.848038,50.022331,22969.584,109.097122
14-01-2023 13:30:00000,1053.545532,0.000000,0.000000,218.165161,1356064.625000,1954150.750000,13220.013,22901.352,22982.283,22938.031250,4234.648926,-751.843933,98.460182,49.908588,22940.555,108.616966
14-01-2023 13:45:00000,1045.632080,0.000000,0.000000,151.076752,1357110.250000,1953999.625000,13242.316,22937.779,23017.338,22976.795,4160.994629,-661.276733,98.760605,50.045563,22977.303,106.269989
14-01-2023 14:00:00000,1030.845825,0.000000,0.000000,122.141342,1358141.125000,1953877.500000,13243.083,22940.193,23015.566,22975.468750,4085.155029,-464.500214,99.359764,50.045036,22977.076,103.721634
14-01-2023 14:15:00000,1032.031494,0.000000,0.000000,185.906250,1359173.125000,1953691.625000,13244.701,22939.330,23026.770,22986.369,4157.002441,-864.747620,97.904121,50.049068,22984.156250,107.050064
14-01-2023 14:30:00000,781.871277,0.000000,0.000000,198.141037,1359955.000000,1953493.500000,13248.059570,22939.389,23019.967,22991.535,2823.305908,-796.174561,96.246239,50.032372,22983.631,74.161911
14-01-2023 14:45:00000,871.434204,0.000000,0.000000,209.986450,1360826.500000,1953283.500000,13250.585,22947.449,23028.922,22994.674,4077.505615,-997.543152,97.135399,50.085903,22990.348,105.808105
14-01-2023 15:00:00000,1022.731750,0.000000,0.000000,242.362991,1361849.250000,1953041.125000,13232.396,22915.445,22992.303,22961.623,4129.969727,-916.835632,97.623383,50.081226,22956.457,106.792862
14-01-2023 15:15:00000,1024.225952,0.000000,0.000000,212.671356,1362873.375000,1952828.500000,13288.357,23010.934,23084.170,23057.072,4052.267334,-810.968445,98.055672,50.111076,23050.727,103.942406
14-01-2023 15:30:00000,1036.467896,0.000000,0.000000,165.541794,1363909.875000,1952662.875000,13300.064,23033.416,23110.354,23077.854,4185.137207,-671.357544,98.737671,50.103840,23073.875000,106.465141
14-01-2023 15:45:00000,1044.081421,0.000000,0.000000,181.869827,1364954.000000,1952481.000000,13277.600,22990.379,23073.779,23044.412,4146.786621,-733.705322,98.470543,50.165150,23036.189,105.952103
14-01-2023 16:00:00000,1043.351440,0.000000,0.000000,158.102280,1365997.375000,1952323.000000,13291.243,23015.843750,23098.670,23066.520,4200.075684,-569.467407,99.093315,50.084263,23060.346,106.561935
14-01-2023 16:15:00000,1043.315674,0.000000,0.000000,142.229553,1367040.625000,1952180.750000,13293.712,23019.764,23100.303,23069.951,4198.924805,-663.707825,98.773689,50.099678,23063.340,106.831429
14-01-2023 16:30:00000,1043.413940,0.000000,0.000000,182.676224,1368084.000000,1951998.000000,13299.517,23030.342,23114.652,23081.510,4169.090820,-759.456421,98.381004,50.069271,23075.502,106.450890
14-01-2023 16:45:00000,1044.748535,0.000000,0.000000,192.756836,1369128.750000,1951805.250000,13286.862,23011.396,23093.521,23058.379,4185.584961,-782.161438,98.298416,50.084263,23054.434,107.081375
14-01-2023 17:00:00000,1043.693970,0.000000,0.000000,138.249374,1370172.500000,1951667.000000,13274.600,22991.227,23067.658,23032.768,4106.861816,-414.572540,99.494354,49.972221,23030.551,103.993935
14-01-2023 17:15:00000,1045.845825,0.000000,0.000000,92.746460,1371218.375000,1951574.250000,13285.821,23013.068,23076.832,23044.131,4204.205078,-350.902985,99.653488,50.037376,23044.676,106.172646
14-01-2023 17:30:00000,1030.326416,0.000000,0.000000,85.942169,1372248.625000,1951488.375000,13291.918,23022.697,23086.121,23055.006,4060.616943,-358.443542,99.612656,50.050575,23054.609,102.582207
14-01-2023 17:45:00000,1024.630371,0.000000,0.000000,136.557968,1373273.250000,1951351.750000,13301.590,23039.309,23105.877,23073.385,4107.900879,-768.588562,98.294334,50.106510,23072.855,105.064995
14-01-2023 18:00:00000,1024.303711,0.000000,0.000000,176.745392,1374297.625000,1951175.000000,13299.193,23033.414,23102.570,23071.541,4075.358154,-718.502319,98.481163,50.044594,23069.174,104.048050
14-01-2023 18:15:00000,1028.554810,0.000000,0.000000,194.186905,1375326.125000,1950980.875000,13313.593750,23056.670,23125.785,23097.021,4133.135254,-800.490784,98.175636,50.064663,23093.158,105.742165
14-01-2023 18:30:00000,1032.614990,0.000000,0.000000,222.833252,1376358.750000,1950758.000000,13283.704,23000.807,23080.221,23052.668,4112.700684,-1017.801941,97.071587,50.015469,23044.564,106.597031
14-01-2023 18:45:00000,1034.283447,0.000000,0.000000,151.652725,1377393.000000,1950606.375000,13260.789,22958.457,23027.713,23008.588,4136.249023,-198.707733,99.884804,49.928318,22998.252,104.483070
14-01-2023 19:00:00000,1040.924072,4.458743,0.000000,26.104813,1378434.000000,1950584.750000,13318.890,23059.934,23128.057,23108.506,4192.832520,21.040518,-99.998741,49.944084,23098.832,105.334694
14-01-2023 19:15:00000,1051.403564,0.829246,0.000000,26.419044,1379485.375000,1950559.125000,13291.992,23012.941,23082.850,23063.027,4264.513184,-118.263077,99.961571,49.864182,23052.939,107.390274
14-01-2023 19:30:00000,1054.615601,9.368050,0.000000,7.587152,1380540.000000,1950560.875000,13352.000000,23116.002,23184.457,23166.718750,4214.021973,35.271332,-99.996498,50.102982,23155.727,105.613251
14-01-2023 19:45:00000,1049.927734,2.033504,0.000000,3.929188,1381589.875000,1950559.000000,13324.071,23066.930,23134.395,23118.055,4146.409180,4.243974,-99.999947,49.902985,23106.461,104.132233
14-01-2023 20:00:00000,1294.767700,13.466584,0.000000,9.446635,1382884.750000,1950563.000000,13363.577,23138.129,23195.303,23179.018,6201.302734,127.446175,-99.978889,49.936760,23170.816,155.020432
14-01-2023 20:15:00000,1993.476563,6.611881,0.000000,68.872261,1384878.125000,1950500.750000,13351.968750,23125.541,23180.852,23153.861,7990.804199,-190.370361,99.971634,50.089851,23153.418,199.712997
14-01-2023 20:30:00000,2223.692383,29.972700,0.000000,13.222046,1387101.875000,1950517.500000,13323.714,23074.406250,23134.424,23108.338,9298.617188,-59.898872,99.997925,50.117786,23105.723,232.754181
14-01-2023 20:45:00000,2173.482178,38.218105,0.000000,6.956150,1389275.375000,1950548.750000,13332.277,23093.383,23148.666,23118.363,8301.916016,228.531189,-99.962135,50.055035,23120.137,207.799255
14-01-2023 21:00:00000,2201.411621,1.863272,0.000000,51.225052,1391476.750000,1950499.500000,13305.697,23045.977,23102.203,23073.746,8559.524414,44.480904,-99.998650,50.115211,23073.977,214.547638
14-01-2023 21:15:00000,2136.291260,68.138924,0.000000,0.000000,1393613.000000,1950567.625000,13342.058,23109.664,23165.236,23135.904,8595.679688,469.468506,-99.851181,50.143894,23136.936,215.159653
14-01-2023 21:30:00000,2279.155029,124.356163,0.000000,0.000000,1395892.250000,1950691.875000,13334.845,23096.014,23146.934,23120.984,9279.817383,500.739075,-99.854736,50.040688,23121.311,232.457047
14-01-2023 21:45:00000,2333.249512,135.474258,0.000000,0.000000,1398225.500000,1950827.375000,13342.612,23108.385,23161.420,23136.072,9544.101563,410.609344,-99.907585,50.084652,23135.293,238.795792
14-01-2023 22:00:00000,2452.336426,155.762924,0.000000,0.000000,1400677.750000,1950983.125000,13340.290,23106.451,23156.518,23129.877,9843.035156,630.014221,-99.795792,50.103352,23130.949,246.577942
14-01-2023 22:15:00000,2485.987549,122.356407,0.000000,0.000000,1403163.750000,1951105.500000,13344.721,23114.508,23169.734,23139.896,9946.541016,440.038788,-99.902283,50.115501,23141.379,248.806656
14-01-2023 22:30:00000,2486.191895,87.794930,0.000000,0.000000,1405650.000000,1951193.375000,13321.311,23074.561,23127.947,23099.404,9886.236328,456.111115,-99.893745,50.081001,23100.637,247.745941
14-01-2023 22:45:00000,2480.482910,102.993576,0.000000,0.000000,1408130.500000,1951296.375000,13319.054,23071.928,23122.076,23092.035,9911.185547,413.394897,-99.913124,50.045635,23095.346,248.381317
14-01-2023 23:00:00000,2481.241699,108.268997,0.000000,0.000000,1410611.625000,1951404.625000,13325.342,23082.994,23133.593750,23102.854,9897.421875,385.753265,-99.924133,50.069206,23106.480,247.897049
14-01-2023 23:15:00000,2482.153076,108.222679,0.000000,0.000000,1413093.875000,1951512.750000,13343.709,23119.662,23167.066,23130.619,9885.906250,414.571808,-99.912186,49.981339,23139.115,247.306168
14-01-2023 23:30:00000,2499.680420,68.893074,0.000000,0.000000,1415593.500000,1951581.750000,13309.377,23059.006,23106.002,23071.420,9933.700195,239.627579,-99.970917,49.893318,23078.811,248.987671
14-01-2023 23:45:00000,2504.714355,102.549850,0.000000,0.000000,1418098.250000,1951684.250000,13336.356,23107.093750,23153.762,23117.137,10007.054,433.081940,-99.906487,49.936951,23125.996,250.492462
15-01-2023 0:00:00000,2508.380371,57.371162,0.000000,0.000707,1420606.625000,1951741.625000,13334.470,23103.887,23150.852,23114.139,9983.887695,43.749607,-99.999039,49.928810,23122.959,249.683731
15-01-2023 0:15:00000,2511.124023,16.051682,0.000000,0.229333,1423117.750000,1951757.500000,13329.306,23096.152,23145.963,23105.902,9998.821289,-36.512459,99.999336,50.007431,23116.006,250.143814
15-01-2023 0:30:00000,2510.170166,7.632745,0.000000,6.249143,1425627.875000,1951758.875000,13328.698,23095.611,23146.461,23105.102,10042.998,-55.913265,99.998451,49.943474,23115.723,251.267654
15-01-2023 0:45:00000,2510.086426,131.466980,0.000000,0.781363,1428138.000000,1951889.500000,13332.067,23102.379,23145.662,23106.492,10039.894,658.369934,-99.785683,50.107544,23118.178,251.713806
15-01-2023 1:00:00000,2512.828369,156.499420,0.000000,0.000000,1430650.875000,1952046.000000,13329.798,23097.449,23143.533,23104.684,10086.758,472.999847,-99.890236,50.089230,23115.221,252.639084
15-01-2023 1:15:00000,2400.676758,114.081619,0.000000,0.000000,1433051.500000,1952160.125000,13332.882,23085.924,23143.957,23124.492,10051.590,474.832092,-99.888611,50.122971,23118.125000,251.747620
15-01-2023 1:30:00000,2515.211670,76.363556,0.000000,0.000000,1435566.750000,1952236.500000,13330.752,23082.215,23143.330,23122.471,9967.310547,183.408463,-99.983078,50.156006,23116.006,249.409073
15-01-2023 1:45:00000,2496.449219,57.222630,0.000000,0.000000,1438063.125000,1952293.625000,13321.660,23066.414,23123.195,23104.320,10019.034180,554.265198,-99.847328,49.983196,23097.977,251.249481
15-01-2023 2:00:00000,2498.774170,174.184387,0.000000,0.000000,1440561.875000,1952467.875000,13330.418,23081.367,23137.971,23119.684,9976.936523,753.373962,-99.716110,49.947739,23113.008,250.387772
15-01-2023 2:15:00000,2499.079590,188.723358,0.000000,0.000000,1443061.000000,1952656.625000,13319.664,23063.314,23117.160,23098.918,10023.319,793.908936,-99.687790,49.876320,23093.131,251.817795
15-01-2023 2:30:00000,2499.305420,204.443115,0.000000,0.000000,1445560.375000,1952861.000000,13336.625000,23095.475,23149.756,23127.336,9954.476563,804.006409,-99.675407,49.958092,23124.189,249.819260
15-01-2023 2:45:00000,2500.445801,197.529755,0.000000,0.000000,1448060.750000,1953058.500000,13328.272,23082.207,23136.633,23112.350,10046.267,815.397888,-99.672234,49.889790,23110.396,252.280060
